,image_link,group_id,entity_name,entity_value
30078,https://m.media-amazon.com/images/I/81Gzm7vblJL.jpg,748919,item_weight,14.0 gram
30079,https://m.media-amazon.com/images/I/81Hu4LAU0YL.jpg,748919,item_weight,14.0 gram
30080,https://m.media-amazon.com/images/I/71LKD0Fr47L.jpg,192132,item_weight,20.0 gram
30081,https://m.media-amazon.com/images/I/717jIg1RtpL.jpg,844474,item_weight,0.88 pound
30082,https://m.media-amazon.com/images/I/61b9Y4UN5ML.jpg,249638,item_weight,5.0 gram
30083,https://m.media-amazon.com/images/I/91ucec38XXL.jpg,487566,item_weight,8.0 gram
30084,https://m.media-amazon.com/images/I/81OA4APR9iL.jpg,487566,item_weight,8.0 gram
30085,https://m.media-amazon.com/images/I/81MXetbmSKL.jpg,107694,item_weight,400.0 pound
30086,https://m.media-amazon.com/images/I/91ey1OKtEAL.jpg,252585,item_volume,6.0 litre
30087,https://m.media-amazon.com/images/I/91PUIkv0L8L.jpg,589105,item_weight,50.0 pound
30088,https://m.media-amazon.com/images/I/61gryxQESbL.jpg,459516,item_weight,450.0 milligram
30089,https://m.media-amazon.com/images/I/61fSsM00WQL.jpg,459516,item_weight,450.0 milligram
30090,https://m.media-amazon.com/images/I/71fedbWKKNL.jpg,459516,item_weight,450.0 milligram
30091,https://m.media-amazon.com/images/I/61cIgP4z9ML.jpg,459516,item_weight,146.0 gram
30092,https://m.media-amazon.com/images/I/41dY3hmz1kL.jpg,939129,item_weight,251.0 gram
30093,https://m.media-amazon.com/images/I/71b1Fb0AJpL.jpg,860821,voltage,5.0 volt
30094,https://m.media-amazon.com/images/I/61ZpigeUhNL.jpg,318770,wattage,60.0 watt
30095,https://m.media-amazon.com/images/I/71Dal3k-+UL.jpg,549052,item_weight,300.0 gram
30096,https://m.media-amazon.com/images/I/61y7MaKRH1L.jpg,752266,voltage,"[85.0, 265.0] volt"
30097,https://m.media-amazon.com/images/I/71hdkT4fvpL.jpg,523149,item_weight,2.2 gram
30098,https://m.media-amazon.com/images/I/81InW-jkQpL.jpg,120219,maximum_weight_recommendation,2.0 kilogram
30099,https://m.media-amazon.com/images/I/717dNaTwLQL.jpg,120219,maximum_weight_recommendation,2.0 microgram
30100,https://m.media-amazon.com/images/I/51QUBX+iPTL.jpg,120569,item_volume,250.0 millilitre
30101,https://m.media-amazon.com/images/I/71SmyGzYciL.jpg,120569,item_volume,25.0 millilitre
30102,https://m.media-amazon.com/images/I/71XMmXFFNiL.jpg,225091,item_weight,60.0 gram
30103,https://m.media-amazon.com/images/I/5125F8sYSlL.jpg,318770,wattage,60.0 watt
30104,https://m.media-amazon.com/images/I/71rS-EwMZiL.jpg,939587,item_weight,250.0 pound
30105,https://m.media-amazon.com/images/I/61n9goPUH7L.jpg,794161,item_weight,0.39 ounce
30106,https://m.media-amazon.com/images/I/51Zt0YYCwDL.jpg,442321,item_weight,70.0 kilogram
30107,https://m.media-amazon.com/images/I/81GvgLtCuvL.jpg,866516,item_weight,6.0 gram
30108,https://m.media-amazon.com/images/I/81nebp2P-HL.jpg,844474,item_weight,1.1 kilogram
30109,https://m.media-amazon.com/images/I/61XakO-oMwL.jpg,558374,item_weight,180 gram
30110,https://m.media-amazon.com/images/I/61cgKhpP+sL.jpg,308856,item_weight,250 gram
30111,https://m.media-amazon.com/images/I/61gh2CqgVvL.jpg,449021,item_weight,40.0 ounce
30112,https://m.media-amazon.com/images/I/614KY0NvNZL.jpg,529606,item_weight,9.0 ounce
30113,https://m.media-amazon.com/images/I/81ZJKTKG51L.jpg,416664,wattage,9.0 watt
30114,https://m.media-amazon.com/images/I/41HsCqiYsVL.jpg,375816,item_weight,10.0 milligram
30115,https://m.media-amazon.com/images/I/71y0++B5NuL.jpg,273748,item_weight,10.14 pound
30116,https://m.media-amazon.com/images/I/61DucqiFaeS.jpg,459516,item_weight,102 gram
30117,https://m.media-amazon.com/images/I/61yE1OecN1S.jpg,120569,item_weight,132.0 gram
30118,https://m.media-amazon.com/images/I/71yEYr+qraL.jpg,178778,item_weight,0.35 pound
30119,https://m.media-amazon.com/images/I/61vlCz-v9uL.jpg,299791,item_weight,29.5 gram
30120,https://m.media-amazon.com/images/I/61WajYmtPQL.jpg,630869,item_weight,3.33 gram
30121,https://m.media-amazon.com/images/I/81FE-FVUGoS.jpg,483370,item_weight,4.0 kilogram
30122,https://m.media-amazon.com/images/I/71HaFRkJwjL.jpg,412008,wattage,1500.0 watt
30123,https://m.media-amazon.com/images/I/91622ZDnJ6L.jpg,192132,item_weight,19.0 pound
30124,https://m.media-amazon.com/images/I/61QdEzveWDL.jpg,844474,item_weight,1.65 kilogram
30125,https://m.media-amazon.com/images/I/71enzvVX9mL.jpg,459516,item_weight,500.0 milligram
30126,https://m.media-amazon.com/images/I/61YiAqepDvL.jpg,459516,item_weight,500.0 milligram
30127,https://m.media-amazon.com/images/I/61VG6Kc1MSL.jpg,299791,item_weight,3.9 gram
30128,https://m.media-amazon.com/images/I/714RV25TvwL.jpg,752266,voltage,240.0 volt
30129,https://m.media-amazon.com/images/I/81wQkc4Dj+L.jpg,308856,item_weight,1.1 kilogram
30130,https://m.media-amazon.com/images/I/619P+B21jQL.jpg,524635,item_weight,11 gram
30131,https://m.media-amazon.com/images/I/71VWwWqBZAL.jpg,375816,item_weight,1 kilogram
30132,https://m.media-amazon.com/images/I/61ZHMmGFUvL.jpg,308856,item_weight,4 kilogram
30133,https://m.media-amazon.com/images/I/61zhnQzYG5S.jpg,993359,item_weight,250 gram
30134,https://m.media-amazon.com/images/I/71e+HFKk+4S.jpg,993359,item_weight,250 gram
30135,https://m.media-amazon.com/images/I/31uA0SIlW3L.jpg,308856,item_weight,12 kilogram
30136,https://m.media-amazon.com/images/I/81+dsS54LxL.jpg,993359,item_weight,50 gram
30137,https://m.media-amazon.com/images/I/71J-FyxwnZL.jpg,630390,item_weight,4 pound
30138,https://m.media-amazon.com/images/I/718BgI6hyXL.jpg,630390,item_weight,1.81 kilogram
30139,https://m.media-amazon.com/images/I/71ZTmUMl2tL.jpg,630390,item_weight,1.81 kilogram
30140,https://m.media-amazon.com/images/I/71HmFo0dgUL.jpg,630869,item_weight,26 gram
30141,https://m.media-amazon.com/images/I/51+9SDuUu1L.jpg,299791,item_weight,25 gram
30142,https://m.media-amazon.com/images/I/81Tr3gWRGKL.jpg,993359,item_weight,17.64 ounce
30143,https://m.media-amazon.com/images/I/81n6FoIvY1L.jpg,993359,item_weight,500 gram
30144,https://m.media-amazon.com/images/I/81PUwv0GeVL.jpg,993359,item_weight,500 gram
30145,https://m.media-amazon.com/images/I/71SEQVOexqL.jpg,993359,item_weight,17.64 ounce
30146,https://m.media-amazon.com/images/I/81RraQIirnL.jpg,993359,item_weight,500 gram
30147,https://m.media-amazon.com/images/I/61zABZ+2LeL.jpg,397856,item_weight,20.5 gram
30148,https://m.media-amazon.com/images/I/71NqMJRD10L.jpg,397856,item_weight,20.5 gram
30149,https://m.media-amazon.com/images/I/71pYtDiR4lL.jpg,416664,item_weight,53.0 gram
30150,https://m.media-amazon.com/images/I/71wHHBoeeqL.jpg,237000,item_weight,180.0 gram
30151,https://m.media-amazon.com/images/I/71GTQ2Jb-oL.jpg,397856,item_weight,1000.0 milligram
30152,https://m.media-amazon.com/images/I/81emXCsB6PL.jpg,397856,item_weight,1000.0 milligram
30153,https://m.media-amazon.com/images/I/61Yvd58FAvL.jpg,731432,item_weight,61.0 gram
30154,https://m.media-amazon.com/images/I/61XuXYXHb4L.jpg,523149,item_weight,1.7 gram
30155,https://m.media-amazon.com/images/I/71Q8hYf8gLL.jpg,593600,item_weight,4.0 gram
30156,https://m.media-amazon.com/images/I/81If3g7jZKL.jpg,281678,item_weight,81.6 gram
30157,https://m.media-amazon.com/images/I/71hRsUkB-yL.jpg,281678,item_weight,81.6 gram
30158,https://m.media-amazon.com/images/I/61pyIvih0nL.jpg,993359,item_weight,1 kilogram
30159,https://m.media-amazon.com/images/I/618IRhD+zOL.jpg,993359,item_weight,1 kilogram
30160,https://m.media-amazon.com/images/I/715yFozIzWL.jpg,281678,item_weight,100 gram
30161,https://m.media-amazon.com/images/I/71Q-uub3FCL.jpg,993359,item_weight,1 kilogram
30162,https://m.media-amazon.com/images/I/71F0y9Q9CcL.jpg,993359,item_weight,1000 gram
30163,https://m.media-amazon.com/images/I/71XVJ0I7mYL.jpg,993359,item_weight,1 kilogram
30164,https://m.media-amazon.com/images/I/61jhI3d+axL.jpg,639090,item_weight,17.4 gram
30165,https://m.media-amazon.com/images/I/61w-4sqJgRL.jpg,489118,item_weight,107 gram
30166,https://m.media-amazon.com/images/I/71tTU49YwbL.jpg,281678,item_weight,1 kilogram
30167,https://m.media-amazon.com/images/I/81O0uiHjSCL.jpg,916768,item_volume,10.0 millilitre
30168,https://m.media-amazon.com/images/I/41rfVb-y1SL.jpg,630869,item_weight,30.0 gram
30169,https://m.media-amazon.com/images/I/71Xt3XF+tuL.jpg,767202,item_weight,1.0 ounce
30170,https://m.media-amazon.com/images/I/81SGP-WTZjL.jpg,365637,item_weight,54.0 gram
30171,https://m.media-amazon.com/images/I/91wSLuKnLdL.jpg,365637,item_weight,54.0 gram
30172,https://m.media-amazon.com/images/I/81Gkc-ZqbEL.jpg,365637,item_weight,54.0 gram
30173,https://m.media-amazon.com/images/I/61JNmL2f7kL.jpg,120219,maximum_weight_recommendation,2500.0 gram
30174,https://m.media-amazon.com/images/I/61EY9opVKKL.jpg,569657,item_weight,210347.0 milligram
30175,https://m.media-amazon.com/images/I/61v60o9DNLL.jpg,416664,item_weight,1.7 kilogram
30176,https://m.media-amazon.com/images/I/71mNu35SrvL.jpg,483370,item_weight,180.0 gram
30177,https://m.media-amazon.com/images/I/71IUIAtw+cL.jpg,969033,maximum_weight_recommendation,6.6 pound
30178,https://m.media-amazon.com/images/I/91NsQ+Qmf0L.jpg,639090,item_weight,128.0 gram
30179,https://m.media-amazon.com/images/I/714fECFtUrL.jpg,397856,item_weight,454.0 gram
30180,https://m.media-amazon.com/images/I/713Xbh+IPYL.jpg,297918,item_weight,60.0 gram
30181,https://m.media-amazon.com/images/I/81JSL8P4zgL.jpg,297918,item_weight,120.0 gram
30182,https://m.media-amazon.com/images/I/91sgGsouMqL.jpg,297918,item_weight,100.0 gram
30183,https://m.media-amazon.com/images/I/71oMOd9IjqS.jpg,630869,item_weight,17.6 gram
30184,https://m.media-amazon.com/images/I/711LMCw3fDL.jpg,885644,item_weight,0.76 gram
30185,https://m.media-amazon.com/images/I/51VYEPC9YVL.jpg,459516,item_volume,0.0 litre
30186,https://m.media-amazon.com/images/I/71Vg1g4wsWL.jpg,192132,item_weight,1.0 gram
30187,https://m.media-amazon.com/images/I/61dYxgXPKmL.jpg,459516,item_weight,10.0 gram
30188,https://m.media-amazon.com/images/I/91eCwG4ndCS.jpg,459516,item_weight,10.0 gram
30189,https://m.media-amazon.com/images/I/81yMFzR8gHL.jpg,523149,item_weight,10.5 gram
30190,https://m.media-amazon.com/images/I/81l-cStTIqL.jpg,563130,item_weight,10.0 ounce
30191,https://m.media-amazon.com/images/I/81kygaRbIVL.jpg,375816,item_weight,216.0 gram
30192,https://m.media-amazon.com/images/I/81WYkcyEYQL.jpg,375816,item_weight,216.0 gram
30193,https://m.media-amazon.com/images/I/51NlJBlAUzL.jpg,299791,item_weight,11.5 gram
30194,https://m.media-amazon.com/images/I/71fZLLH93iL.jpg,329793,item_weight,138.91 gram
30195,https://m.media-amazon.com/images/I/71Adqh7rtdL.jpg,273748,item_weight,320 gram
30196,https://m.media-amazon.com/images/I/61B35iYzI9L.jpg,630869,item_weight,10.8 gram
30197,https://m.media-amazon.com/images/I/71609aUUW0L.jpg,957185,item_weight,340 gram
30198,https://m.media-amazon.com/images/I/41EDeWg0GFL.jpg,957185,item_weight,340 gram
30199,https://m.media-amazon.com/images/I/61+Qwn+hvYL.jpg,459516,item_weight,500 gram
30200,https://m.media-amazon.com/images/I/61-VlDb2SIL.jpg,459516,item_weight,500 gram
30201,https://m.media-amazon.com/images/I/81Jb9neo1NL.jpg,308856,item_weight,2.5 kilogram
30202,https://m.media-amazon.com/images/I/81JFj+scKjL.jpg,731432,item_weight,500 milligram
30203,https://m.media-amazon.com/images/I/71MjW+qgKyL.jpg,893692,item_weight,3.19 kilogram
30204,https://m.media-amazon.com/images/I/910KclMtYmL.jpg,396159,item_weight,29.0 gram
30205,https://m.media-amazon.com/images/I/81s3jUhpU2L.jpg,375816,item_weight,9.0 gram
30206,https://m.media-amazon.com/images/I/71DAc1w9FtL.jpg,375816,item_weight,9.0 gram
30207,https://m.media-amazon.com/images/I/61bjPkEHzKL.jpg,179080,voltage,36.0 volt
30208,https://m.media-amazon.com/images/I/61bjPkEHzKL.jpg,179080,item_weight,22.0 kilogram
30209,https://m.media-amazon.com/images/I/61Iwkb9Tn3L.jpg,179080,voltage,36.0 volt
30210,https://m.media-amazon.com/images/I/61rUMh622LL.jpg,641642,voltage,12.0 volt
30211,https://m.media-amazon.com/images/I/61DQ2nXfCQL.jpg,641642,voltage,12.0 volt
30212,https://m.media-amazon.com/images/I/61pIaPwmBqL.jpg,641642,voltage,12.0 volt
30213,https://m.media-amazon.com/images/I/61dIShRh7uL.jpg,641642,wattage,750.0 watt
30214,https://m.media-amazon.com/images/I/61DUsHmnpSL.jpg,881883,item_weight,2.0 ton
30215,https://m.media-amazon.com/images/I/51SpKgGgo3L.jpg,991868,item_weight,0.14 pound
30216,https://m.media-amazon.com/images/I/71fUmRkcJbL.jpg,993359,item_weight,1.0 gram
30217,https://m.media-amazon.com/images/I/71AbDMM3k-L.jpg,120219,maximum_weight_recommendation,1.0 microgram
30218,https://m.media-amazon.com/images/I/61c9OnVFqNL.jpg,120219,maximum_weight_recommendation,1.0 ounce
30219,https://m.media-amazon.com/images/I/61X4Te9rsqL.jpg,752266,voltage,0.5 volt
30220,https://m.media-amazon.com/images/I/71bdR-7mbJS.jpg,969033,maximum_weight_recommendation,100 pound
30221,https://m.media-amazon.com/images/I/61hN2xCMnJS.jpg,969033,maximum_weight_recommendation,100 pound
30222,https://m.media-amazon.com/images/I/61dspa28k+L.jpg,299791,item_weight,15.3 gram
30223,https://m.media-amazon.com/images/I/61UGCYMjwKL.jpg,801829,maximum_weight_recommendation,9.5 kilogram
30224,https://m.media-amazon.com/images/I/61aOdRAX4KL.jpg,884560,item_weight,300 gram
30225,https://m.media-amazon.com/images/I/61zrA0RTg8L.jpg,884560,item_weight,300 gram
30226,https://m.media-amazon.com/images/I/61AZ5WAhbJL.jpg,459516,item_weight,100.0 gram
30227,https://m.media-amazon.com/images/I/61lCX1CfJ-L.jpg,459516,item_weight,40.0 milligram
30228,https://m.media-amazon.com/images/I/81Flgg2j1aL.jpg,149159,item_weight,1.0 ounce
30229,https://m.media-amazon.com/images/I/81HdhPUcuZL.jpg,149159,item_weight,2.0 ounce
30230,https://m.media-amazon.com/images/I/91SkBHD6luL.jpg,149159,item_weight,17.0 ounce
30231,https://m.media-amazon.com/images/I/81lr8J7RTdL.jpg,416664,wattage,99.0 watt
30232,https://m.media-amazon.com/images/I/91DhrIU0uIL.jpg,416664,wattage,1.0 watt
30233,https://m.media-amazon.com/images/I/71nBOiBJI-L.jpg,120569,item_weight,3.0 gram
30234,https://m.media-amazon.com/images/I/717n1XYgW+L.jpg,120569,item_weight,3.0 gram
30235,https://m.media-amazon.com/images/I/81PdaxZd9IL.jpg,120569,item_weight,3.0 gram
30236,https://m.media-amazon.com/images/I/81MyK+U1rZL.jpg,120569,item_weight,3.0 gram
30237,https://m.media-amazon.com/images/I/71Lze0CW9CL.jpg,709627,voltage,3.0 volt
30238,https://m.media-amazon.com/images/I/61czYNhMB8L.jpg,709627,voltage,3.0 volt
30239,https://m.media-amazon.com/images/I/81epJNBa-BL.jpg,192132,item_weight,52.0 gram
30240,https://m.media-amazon.com/images/I/81f2xLCqBSL.jpg,192132,item_weight,7.0 gram
30241,https://m.media-amazon.com/images/I/61t38MXZaXL.jpg,442321,item_weight,150.0 kilogram
30242,https://m.media-amazon.com/images/I/611g8X2qAOL.jpg,630869,item_weight,2.5 gram
30243,https://m.media-amazon.com/images/I/81ULHM6xJRL.jpg,731432,item_weight,1000.0 milligram
30244,https://m.media-amazon.com/images/I/81c3OTvwhbL.jpg,860821,wattage,4.5 watt
30245,https://m.media-amazon.com/images/I/81c3OTvwhbL.jpg,860821,voltage,"[5.0, 9.0] volt"
30246,https://m.media-amazon.com/images/I/81bFP+LN92L.jpg,881883,item_weight,160.0 gram
30247,https://m.media-amazon.com/images/I/71wpl3F493L.jpg,397856,item_weight,1.0 ounce
30248,https://m.media-amazon.com/images/I/714pztRULNS.jpg,993359,item_weight,100 gram
30249,https://m.media-amazon.com/images/I/51Xd2cM6-4L.jpg,993359,item_weight,100 gram
30250,https://m.media-amazon.com/images/I/71xd1OCNl2L.jpg,731432,item_weight,200 gram
30251,https://m.media-amazon.com/images/I/71a-haUJ--L.jpg,675317,item_weight,1.9 ounce
30252,https://m.media-amazon.com/images/I/612jo-hes2L.jpg,630869,item_weight,6 gram
30253,https://m.media-amazon.com/images/I/51k7JS5JaKL.jpg,524635,item_weight,2 gram
30254,https://m.media-amazon.com/images/I/915v0KRdPOL.jpg,558374,item_weight,9 gram
30255,https://m.media-amazon.com/images/I/51gjxnNJnQL.jpg,308856,item_weight,150 gram
30256,https://m.media-amazon.com/images/I/81AR5AgMvZL.jpg,396159,item_weight,364.0 gram
30257,https://m.media-amazon.com/images/I/51m4XnzKCoL.jpg,991868,item_weight,8.0 gram
30258,https://m.media-amazon.com/images/I/61ZUhysq1YL.jpg,254449,item_weight,200.0 milligram
30259,https://m.media-amazon.com/images/I/41u1ubsMCpL.jpg,252585,item_volume,25.0 millilitre
30260,https://m.media-amazon.com/images/I/51yspeZZoeL.jpg,459516,item_weight,500.0 milligram
30261,https://m.media-amazon.com/images/I/615XvXlmk3L.jpg,459516,item_weight,500.0 milligram
30262,https://m.media-amazon.com/images/I/71QA6svclvL.jpg,459516,item_weight,500.0 milligram
30263,https://m.media-amazon.com/images/I/71IN7vQsWOL.jpg,459516,item_weight,125.0 gram
30264,https://m.media-amazon.com/images/I/61bkSNHZ4EL.jpg,630390,item_weight,2 kilogram
30265,https://m.media-amazon.com/images/I/71Qhp7lt9jL.jpg,630390,item_weight,4.4 pound
30266,https://m.media-amazon.com/images/I/71qfgIqJPwL.jpg,630390,item_weight,44 pound
30267,https://m.media-amazon.com/images/I/71ypYosF1IL.jpg,630390,item_weight,44 pound
30268,https://m.media-amazon.com/images/I/61rQ5Rsez9L.jpg,731432,item_weight,1000 milligram
30269,https://m.media-amazon.com/images/I/61JGikyv7pL.jpg,750220,item_weight,500 gram
30270,https://m.media-amazon.com/images/I/61e3rcdIjYL.jpg,750220,item_weight,1 kilogram
30271,https://m.media-amazon.com/images/I/71ZuV4Z6JvS.jpg,993359,item_weight,1.76 ounce
30272,https://m.media-amazon.com/images/I/51THkboRUmL.jpg,529606,item_weight,50 gram
30273,https://m.media-amazon.com/images/I/61RYMz3zIaL.jpg,529606,item_weight,50 gram
30274,https://m.media-amazon.com/images/I/61tf0Z42yLL.jpg,558374,item_weight,42 gram
30275,https://m.media-amazon.com/images/I/61K2tEQL3OL.jpg,630390,item_weight,2.2 pound
30276,https://m.media-amazon.com/images/I/71jhwUwEsrL.jpg,630390,item_weight,1 kilogram
30277,https://m.media-amazon.com/images/I/71lrbRYlvsL.jpg,630390,item_weight,2.2 pound
30278,https://m.media-amazon.com/images/I/41b0PFCE1cL.jpg,993359,item_weight,30 gram
30279,https://m.media-amazon.com/images/I/71y4nfxXkDL.jpg,426261,item_weight,350.0 gram
30280,https://m.media-amazon.com/images/I/71KiUd-xmAL.jpg,226504,item_weight,650.0 gram
30281,https://m.media-amazon.com/images/I/61lWGCFLwAL.jpg,365637,item_weight,220.0 gram
30282,https://m.media-amazon.com/images/I/51LinbmjQcL.jpg,365637,item_weight,220.0 gram
30283,https://m.media-amazon.com/images/I/619qGlg-3bL.jpg,241608,item_weight,16.0 gram
30284,https://m.media-amazon.com/images/I/61je8-Lic0L.jpg,507467,item_weight,200.0 gram
30285,https://m.media-amazon.com/images/I/41ekU-3tE6L.jpg,507467,item_weight,200.0 gram
30286,https://m.media-amazon.com/images/I/71e404AcU5L.jpg,752266,wattage,5.0 watt
