,image_link,group_id,entity_name,entity_value
60129,https://m.media-amazon.com/images/I/71fd+BbCkbL.jpg,932012,item_weight,1.0 ounce
60130,https://m.media-amazon.com/images/I/61jXjGbKaYL.jpg,593600,item_weight,470001.0 gram
60131,https://m.media-amazon.com/images/I/71VN0jwomYL.jpg,267182,item_weight,15.0 kilogram
60132,https://m.media-amazon.com/images/I/81RRnqovPmL.jpg,681445,item_weight,16.0 ounce
60133,https://m.media-amazon.com/images/I/51JQH3cRvuL.jpg,483370,item_weight,107.0 gram
60134,https://m.media-amazon.com/images/I/61+hMUIAhJL.jpg,675317,item_weight,6.0 gram
60135,https://m.media-amazon.com/images/I/81gxL6E7aBL.jpg,884560,item_weight,1.0 pound
60136,https://m.media-amazon.com/images/I/61VoLmGQ2EL.jpg,523149,item_weight,46.0 gram
60137,https://m.media-amazon.com/images/I/912GSoZeJlL.jpg,281678,item_volume,8.0 fluid ounce
60138,https://m.media-amazon.com/images/I/61kf14ra44L.jpg,675317,item_weight,250 gram
60139,https://m.media-amazon.com/images/I/81j70Z-U0dL.jpg,365637,item_weight,128 gram
60140,https://m.media-amazon.com/images/I/61nN3Jah+XL.jpg,459516,item_volume,1.0 millilitre
60141,https://m.media-amazon.com/images/I/81sG06e6DDL.jpg,681445,item_weight,18.0 gram
60142,https://m.media-amazon.com/images/I/61LUL7LfXPL.jpg,271537,voltage,30.0 volt
60143,https://m.media-amazon.com/images/I/81lb6CTlONL.jpg,459516,item_volume,"[3.0, 5.0] gallon"
60144,https://m.media-amazon.com/images/I/91zRsHZKohL.jpg,611510,maximum_weight_recommendation,110 kilogram
60145,https://m.media-amazon.com/images/I/91zRsHZKohL.jpg,611510,item_weight,1.5 kilogram
60146,https://m.media-amazon.com/images/I/61+DjtkD67L.jpg,630390,item_weight,1.1 pound
60147,https://m.media-amazon.com/images/I/71FIZ8gqdcL.jpg,281678,item_weight,100 gram
60148,https://m.media-amazon.com/images/I/71r6JxbkKvL.jpg,630869,item_weight,21.2 gram
60149,https://m.media-amazon.com/images/I/91fElD+D9tL.jpg,373285,item_volume,16.0 fluid ounce
60150,https://m.media-amazon.com/images/I/71XTwX5gcpL.jpg,373285,item_volume,15.0 fluid ounce
60151,https://m.media-amazon.com/images/I/91XCwLzIK+L.jpg,373285,item_volume,16.0 fluid ounce
60152,https://m.media-amazon.com/images/I/61yznh74dOL.jpg,752266,wattage,6.0 watt
60153,https://m.media-amazon.com/images/I/71LGYP1vo5L.jpg,752266,wattage,60.0 watt
60154,https://m.media-amazon.com/images/I/81oxVh7ih-L.jpg,397856,item_weight,1.0 ounce
60155,https://m.media-amazon.com/images/I/416IOBFU5HL.jpg,523149,item_weight,5.5 gram
60156,https://m.media-amazon.com/images/I/713aPd0LaVL.jpg,486636,item_weight,180.0 gram
60157,https://m.media-amazon.com/images/I/51QPlGvWetL.jpg,993359,item_weight,100 gram
60158,https://m.media-amazon.com/images/I/61iBxEEOiDL.jpg,375816,item_weight,200 gram
60159,https://m.media-amazon.com/images/I/51yDqrRlkpL.jpg,375816,item_weight,200 gram
60160,https://m.media-amazon.com/images/I/71mhU4OihOS.jpg,281678,item_weight,2.5 gram
60161,https://m.media-amazon.com/images/I/51CI75E+7QL.jpg,810266,item_weight,75.0 gram
60162,https://m.media-amazon.com/images/I/51CI75E+7QL.jpg,810266,height,112.0 millimetre
60163,https://m.media-amazon.com/images/I/51gTmyP4aSL.jpg,801837,item_weight,0.5 kilogram
60164,https://m.media-amazon.com/images/I/71yAMCvzsiL.jpg,752266,wattage,200.0 watt
60165,https://m.media-amazon.com/images/I/7171fdvSAqL.jpg,731432,item_weight,1.0 ounce
60166,https://m.media-amazon.com/images/I/71JW1sn51-L.jpg,630869,item_weight,0.33 ounce
60167,https://m.media-amazon.com/images/I/91XhIhO0--L.jpg,993359,item_weight,1 kilogram
60168,https://m.media-amazon.com/images/I/912Syy-tS4L.jpg,993359,item_weight,1 kilogram
60169,https://m.media-amazon.com/images/I/71rGZnNEY5L.jpg,549052,item_weight,290 gram
60170,https://m.media-amazon.com/images/I/3149uFRsrzL.jpg,281678,item_weight,1 kilogram
60171,https://m.media-amazon.com/images/I/71aU2w3I9jS.jpg,373285,item_weight,3 gram
60172,https://m.media-amazon.com/images/I/61ZBFPl7PFL.jpg,397856,item_weight,15 milligram
60173,https://m.media-amazon.com/images/I/81OJqNZgp8L.jpg,273748,item_weight,190 gram
60174,https://m.media-amazon.com/images/I/71iBEkB6EmL.jpg,124643,wattage,5.0 watt
60175,https://m.media-amazon.com/images/I/51PQar-W0CL.jpg,459516,item_volume,1.0 fluid ounce
60176,https://m.media-amazon.com/images/I/81xKynsW1uL.jpg,459516,item_volume,1.0 fluid ounce
60177,https://m.media-amazon.com/images/I/61Nu7tAeddL.jpg,396159,item_weight,300.0 gram
60178,https://m.media-amazon.com/images/I/71OgbaEvRvL.jpg,752266,item_weight,2.4 gram
60179,https://m.media-amazon.com/images/I/61wBWg+8VJL.jpg,752266,wattage,50.0 watt
60180,https://m.media-amazon.com/images/I/81XOqYLm25L.jpg,752266,wattage,50.0 watt
60181,https://m.media-amazon.com/images/I/71m95d-VYZL.jpg,752266,wattage,50.0 watt
60182,https://m.media-amazon.com/images/I/81nUIhZmvpL.jpg,752266,wattage,50.0 watt
60183,https://m.media-amazon.com/images/I/51Ui0KGuEML.jpg,752266,wattage,100.0 watt
60184,https://m.media-amazon.com/images/I/71x7uLGWZcS.jpg,767202,item_weight,25.0 gram
60185,https://m.media-amazon.com/images/I/61umTa-WZ+L.jpg,483370,item_weight,0.3 pound
60186,https://m.media-amazon.com/images/I/5154NIjeY7L.jpg,299791,item_weight,5.9 gram
60187,https://m.media-amazon.com/images/I/91a9N4F2j+L.jpg,487566,item_weight,260.0 gram
60188,https://m.media-amazon.com/images/I/71Yn1JczdbL.jpg,281678,item_weight,120.0 gram
60189,https://m.media-amazon.com/images/I/71na-ipZj6L.jpg,281678,item_weight,120.0 gram
60190,https://m.media-amazon.com/images/I/71itJqLRhqL.jpg,281678,item_weight,500.0 milligram
60191,https://m.media-amazon.com/images/I/71WFgfcyh9L.jpg,281678,item_weight,100.0 gram
60192,https://m.media-amazon.com/images/I/71F-wxy6ZrL.jpg,281678,item_weight,120.0 gram
60193,https://m.media-amazon.com/images/I/610+y4IPSML.jpg,752266,wattage,60.0 watt
60194,https://m.media-amazon.com/images/I/81Ac8QiRa3L.jpg,767202,item_weight,2.0 gram
60195,https://m.media-amazon.com/images/I/81WoXOCiDWL.jpg,308856,item_weight,4.0 kilogram
60196,https://m.media-amazon.com/images/I/81eHsyn497L.jpg,308856,item_weight,85.0 gram
60197,https://m.media-amazon.com/images/I/7190IRCU5UL.jpg,916768,item_weight,325.0 gram
60198,https://m.media-amazon.com/images/I/71MS0AilY-L.jpg,916768,item_weight,325.0 gram
60199,https://m.media-amazon.com/images/I/61obeBQFOZL.jpg,523149,item_weight,17.0 gram
60200,https://m.media-amazon.com/images/I/61Jeyg5WGwL.jpg,983323,wattage,180.0 watt
60201,https://m.media-amazon.com/images/I/71w+YkVsu8L.jpg,801829,item_weight,36.6 pound
60202,https://m.media-amazon.com/images/I/71UxaV4cJzL.jpg,387046,item_weight,800.0 gram
60203,https://m.media-amazon.com/images/I/91fUc3l7x8S.jpg,916768,item_weight,1948.0 gram
60204,https://m.media-amazon.com/images/I/61drESWIw5L.jpg,523149,item_weight,"[4.1, 7.1] gram"
60205,https://m.media-amazon.com/images/I/610IDEitKHL.jpg,459516,item_weight,800.0 milligram
60206,https://m.media-amazon.com/images/I/81CvTOSJ9WS.jpg,459516,item_weight,56.0 gram
60207,https://m.media-amazon.com/images/I/71p-S99D5dL.jpg,459516,item_weight,56.0 gram
60208,https://m.media-amazon.com/images/I/61iZ9b3PSaL.jpg,459516,item_weight,800.0 milligram
60209,https://m.media-amazon.com/images/I/61cacgKEEVL.jpg,459516,item_weight,800.0 milligram
60210,https://m.media-amazon.com/images/I/61ZjL34gKhL.jpg,459516,item_weight,56.0 gram
60211,https://m.media-amazon.com/images/I/81Ok8c9E08L.jpg,639090,item_weight,36.0 gram
60212,https://m.media-amazon.com/images/I/81GCYGJgh1L.jpg,375816,item_weight,217.0 gram
60213,https://m.media-amazon.com/images/I/61huHSxwhBL.jpg,308856,item_weight,300.0 gram
60214,https://m.media-amazon.com/images/I/81H-OWnNEAL.jpg,730429,item_weight,6.0 gram
60215,https://m.media-amazon.com/images/I/91wLvqjma7L.jpg,630390,item_weight,750.0 gram
60216,https://m.media-amazon.com/images/I/81wv2JUS8kL.jpg,630390,item_weight,750.0 gram
60217,https://m.media-amazon.com/images/I/81-UrXiQO6L.jpg,630390,item_weight,0.1 gram
60218,https://m.media-amazon.com/images/I/61rIZchKz0L.jpg,916768,item_volume,3.0 litre
60219,https://m.media-amazon.com/images/I/61TCjsgZNhL.jpg,416664,wattage,2.5 watt
60220,https://m.media-amazon.com/images/I/71El4EwwOzL.jpg,932012,item_weight,180.0 gram
60221,https://m.media-amazon.com/images/I/51094C9rrWL.jpg,916768,item_volume,500.0 millilitre
60222,https://m.media-amazon.com/images/I/615ubgN5B1L.jpg,801829,maximum_weight_recommendation,300 pound
60223,https://m.media-amazon.com/images/I/71DY3iiJ2qL.jpg,273748,item_weight,183.0 gram
60224,https://m.media-amazon.com/images/I/71lceY+hqQL.jpg,281678,item_volume,200.0 millilitre
60225,https://m.media-amazon.com/images/I/81owb7POVkL.jpg,237000,item_weight,100.0 gram
60226,https://m.media-amazon.com/images/I/81BEX8ba14L.jpg,601746,item_weight,300.0 kilogram
60227,https://m.media-amazon.com/images/I/71popGv9iOS.jpg,241608,item_weight,280.0 gram
60228,https://m.media-amazon.com/images/I/712MolfyzZL.jpg,932012,item_weight,220.0 gram
60229,https://m.media-amazon.com/images/I/51slagOLZkS.jpg,801829,maximum_weight_recommendation,150 kilogram
60230,https://m.media-amazon.com/images/I/51JaigMESPL.jpg,523149,item_weight,1.6 gram
60231,https://m.media-amazon.com/images/I/81znIKqQ3zL.jpg,750220,item_weight,250 gram
60232,https://m.media-amazon.com/images/I/91ud5RNJXxL.jpg,750220,item_weight,250 gram
60233,https://m.media-amazon.com/images/I/61-B4gbwDeL.jpg,993359,item_weight,1 kilogram
60234,https://m.media-amazon.com/images/I/61XdAT8XkxL.jpg,993359,item_weight,0.24581005586592178 gram
60235,https://m.media-amazon.com/images/I/61LhgniAodL.jpg,993359,item_weight,1 kilogram
60236,https://m.media-amazon.com/images/I/81ywAoLRopL.jpg,308856,item_weight,3 kilogram
60237,https://m.media-amazon.com/images/I/71sGlAB8hWL.jpg,675317,item_weight,25 gram
60238,https://m.media-amazon.com/images/I/71q57vtkk+L.jpg,881883,item_weight,5.0 ton
60239,https://m.media-amazon.com/images/I/61ZCgZmUDwL.jpg,281678,item_weight,3.52 ounce
60240,https://m.media-amazon.com/images/I/51jcui79O2L.jpg,731432,item_weight,1.0 ounce
60241,https://m.media-amazon.com/images/I/71fVTWgpOQL.jpg,731432,item_weight,1.0 ounce
60242,https://m.media-amazon.com/images/I/71Bv-55hinL.jpg,881883,item_weight,29.0 ton
60243,https://m.media-amazon.com/images/I/61l0XQyHkvL.jpg,252585,item_volume,25.6 cubic inch
60244,https://m.media-amazon.com/images/I/41H2oic8R9L.jpg,375816,item_weight,34.5 ounce
60245,https://m.media-amazon.com/images/I/7182gfkI5wL.jpg,752266,item_weight,11.46 pound
60246,https://m.media-amazon.com/images/I/61fiC+ameBL.jpg,993359,item_weight,5 gram
60247,https://m.media-amazon.com/images/I/71IUG+YEfeL.jpg,433914,item_weight,150.0 kilogram
60248,https://m.media-amazon.com/images/I/71pEHU40UuS.jpg,709627,item_weight,431.5 gram
60249,https://m.media-amazon.com/images/I/71zxfWS-GvL.jpg,281678,item_volume,600.0 millilitre
60250,https://m.media-amazon.com/images/I/81sKbeooCLL.jpg,252585,item_volume,55.0 millilitre
60251,https://m.media-amazon.com/images/I/61E1RXpq2fL.jpg,630869,item_weight,19.5 gram
60252,https://m.media-amazon.com/images/I/71N8eRsMa0L.jpg,299791,item_weight,6.2 gram
60253,https://m.media-amazon.com/images/I/51Yjfaf3tlL.jpg,107915,item_weight,100.0 gram
60254,https://m.media-amazon.com/images/I/71I7hA5Ay7L.jpg,267182,voltage,"[110.0, 240.0] volt"
60255,https://m.media-amazon.com/images/I/81Kb2lnfa1L.jpg,267182,voltage,14.7 volt
60256,https://m.media-amazon.com/images/I/81P5+dh8ErL.jpg,267182,voltage,12.0 volt
60257,https://m.media-amazon.com/images/I/71zvHSvuCcL.jpg,524635,item_weight,41.5 milligram
60258,https://m.media-amazon.com/images/I/6155THTlxgL.jpg,140266,voltage,5.0 volt
60259,https://m.media-amazon.com/images/I/71pByXMFkkL.jpg,844474,item_weight,4.0 ounce
60260,https://m.media-amazon.com/images/I/71AlGi7U+FL.jpg,866516,item_weight,120.0 gram
60261,https://m.media-amazon.com/images/I/91CD3H-CGfL.jpg,866516,item_weight,211.0 gram
60262,https://m.media-amazon.com/images/I/41o1pbb9OSL.jpg,311997,item_weight,200.0 kilogram
60263,https://m.media-amazon.com/images/I/71xPlA2uw9L.jpg,329793,item_weight,136.0 gram
60264,https://m.media-amazon.com/images/I/61N5RNaLz7L.jpg,675317,item_weight,283.0 gram
60265,https://m.media-amazon.com/images/I/71ku9Hf88mL.jpg,881883,item_weight,1.0 ton
60266,https://m.media-amazon.com/images/I/71tEpkDQmpL.jpg,459516,item_weight,1000.0 milligram
60267,https://m.media-amazon.com/images/I/816pHuLcEIL.jpg,609802,item_weight,360.0 gram
60268,https://m.media-amazon.com/images/I/71YsEcznD2L.jpg,442321,item_weight,1.0 pound
60269,https://m.media-amazon.com/images/I/91+l8TkYwTL.jpg,501250,item_weight,5.0 kilogram
60270,https://m.media-amazon.com/images/I/91wR-5UcNOL.jpg,501250,item_weight,5.0 pound
60271,https://m.media-amazon.com/images/I/91VpIxVZm3L.jpg,501250,item_weight,11.0 kilogram
60272,https://m.media-amazon.com/images/I/71YwMum-ZuL.jpg,487566,item_weight,250.0 gram
60273,https://m.media-amazon.com/images/I/71cZsjzhnAL.jpg,369753,item_volume,6.35 ounce
60274,https://m.media-amazon.com/images/I/61iIDtLQo2L.jpg,369753,item_volume,6.35 ounce
60275,https://m.media-amazon.com/images/I/81AmehghM4L.jpg,750220,item_weight,0.42 kilogram
60276,https://m.media-amazon.com/images/I/71+4SGwltSL.jpg,750220,item_weight,0.42 kilogram
60277,https://m.media-amazon.com/images/I/61z1TTGYTQL.jpg,365637,item_weight,8.82 ounce
60278,https://m.media-amazon.com/images/I/61E3zpJPTnL.jpg,365637,item_weight,200.0 gram
60279,https://m.media-amazon.com/images/I/81A3-bcNmVL.jpg,281678,item_weight,2.0 gram
60280,https://m.media-amazon.com/images/I/711gMDk+aZL.jpg,281678,item_weight,2.0 gram
60281,https://m.media-amazon.com/images/I/51xnFE0nsSL.jpg,866516,item_weight,162.0 gram
60282,https://m.media-amazon.com/images/I/61-fzqXLaEL.jpg,523149,item_weight,0.6969696969696969 gram
60283,https://m.media-amazon.com/images/I/61j9jrPFu4L.jpg,237000,item_weight,800.0 gram
